tau
0.0332213646
0.0338364237
0.0223374708
0.0321531157
0.0356698823
0.0297097727
0.0354951075
0.0384203072
0.0293248476
0.0360341161
0.0294654573
0.0354512252
0.0307599492
0.0313495984
0.0360796703
0.0343038472
0.0212964247
0.0342228902
0.0319623301
0.0307000657
0.0356667986
0.0330089988
0.0363384280
0.0209268848
0.0381511631
0.0355867070
0.0302839211
0.0370160269
0.0390103320
0.0250530646
0.0349196559
0.0327365317
0.0337288460
0.0300128307
0.0324006163
0.0345402451
0.0277177342
0.0287730872
0.0363355031
0.0301311685
0.0346308982
0.0388889878
0.0320678926
0.0373742730
0.0262456747
0.0376821493
0.0333610933
0.0309753555
0.0373256543
0.0387809868
0.0216847934
0.0340732956
0.0329978956
0.0312071571
0.0327987750
0.0332720791
0.0361578508
0.0213695675
0.0374770332
0.0372667908
0.0289454400
0.0367534159
0.0412013686
0.0295521733
0.0373980249
0.0337068987
0.0362166958
0.0312779019
0.0316310473
0.0368994668
0.0322776085
0.0230623750
0.0365823140
0.0311596463
0.0326686577
0.0390348428
0.0327512727
0.0380518136
0.0241287479
0.0400488424
0.0363020656
0.0304192115
0.0379244032
0.0417926579
0.0245580918
0.0354681157
0.0346841265
0.0327972995
0.0308985163
0.0330377284
0.0360589214
0.0249276617
0.0340803187
0.0386208058
0.0297450826
0.0366586112
0.0416445772
0.0324804348
0.0386920872
0.0359191827
0.0385583870
0.0329906135
0.0313816265
0.0383514130
0.0397507226
0.0230270584
0.0362193056
0.0322647511
0.0308337617
0.0362883064
0.0335281991
0.0379685548
0.0229948563
0.0408391064
0.0384636909
0.0292143109
0.0382565075
0.0432757261
0.0298991840
0.0381510782
0.0366058066
0.0361717480
0.0315388193
0.0314619445
0.0370929149
0.0313119471
0.0270839440
0.0384964376
0.0305391587
0.0349746093
0.0420827745
0.0340390946
0.0388420408
0.0338795543
0.0412454111
0.0367587153
0.0301083280
0.0384601002
0.0432243847
0.0256397277
0.0352665791
0.0347475040
0.0324995451
0.0332563479
0.0329057906
0.0372151333
0.0252561878
0.0399708613
0.0392881238
0.0286897180
0.0379603031
0.0442727918
0.0325339062
0.0392616315
0.0401467885
0.0396225466
0.0328376449
0.0313418265
0.0383999299
0.0383713206
0.0243513315
0.0382994404
0.0314771032
0.0322208038
0.0409062447
0.0348995127
0.0393277285
0.0278862614
0.0425004642
0.0387381682
0.0289307132
0.0384634502
0.0450126346
0.0317650641
0.0376652893
0.0387539569
0.0364262122
0.0314959797
0.0313907358
0.0366460405
0.0277169562
0.0349659200
0.0399637513
0.0291591424
0.0370906815
0.0444400563
0.0350128638
0.0396886060
0.0393985481
0.0417134770
0.0356460177
0.0301288652
0.0389347390
0.0435723958
0.0259372082
0.0364814171
0.0344241372
0.0313416331
0.0361251613
0.0347302861
0.0386708457
0.0260019266
0.0426967272
0.0396295317
0.0279693913
0.0387013331
0.0456030539
0.0361432045
0.0399271620
0.0404038629
0.0391340086
0.0330643947
0.0311715412
0.0377048350
0.0351278811
0.0273429804
0.0396349435
0.0302514129
0.0341120591
0.0442031418
0.0364022585
0.0393237033
0.0369227924
0.0431853255
0.0381621517
0.0287861265
0.0385821216
0.0459659937
0.0321790563
0.0370233145
0.0392019635
0.0351684938
0.0328293417
0.0323746294
0.0375863225
0.0259826217
0.0415676011
0.0402430396
0.0281947575
0.0380579825
0.0453444140
0.0381719388
0.0396197430
0.0408825391
0.0415801399
0.0347155696
0.0301985408
0.0387093619
0.0428038939
0.0268019946
0.0384731584
0.0332706895
0.0311883701
0.0420274620
0.0373073927
0.0397924967
0.0307217816
0.0440927043
0.0390891197
0.0278980780
0.0383450609
0.0460033654
0.0376066271
0.0389751954
0.0402432512
0.0385827952
0.0329169797
0.0311873359
0.0371743840
0.0318358575
0.0358543934
0.0398691266
0.0290104013
0.0361823924
0.0454078627
0.0392726681
0.0393214156
0.0408208622
0.0421946671
0.0377216894
0.0288636362
0.0379371585
0.0468215996
0.0327458801
0.0360501697
0.0386835052
0.0334844012
0.0352936456
0.0365987834
0.0385817354
0.0264849885
0.0436795942
0.0398463260
0.0275882141
0.0378842583
0.0444251369
0.0397441203
0.0394192928
0.0399384448
0.0403038945
0.0343246035
0.0297704700
0.0376250736
0.0409609506
0.0277765822
0.0393079887
0.0328874055
0.0325042182
0.0448876187
0.0400661877
0.0392990871
0.0386227854
0.0425957820
0.0384603931
0.0279941501
0.0375571391
0.0451975901
0.0376631787
0.0383954504
0.0397214016
0.0381066720
0.0330085585
0.0325907655
0.0375763007
0.0277732649
0.0423046569
0.0400293390
0.0282826357
0.0370669105
0.0444520538
0.0402467456
0.0391985502
0.0397131163
0.0399606970
0.0367010758
0.0290511545
0.0375406091
0.0465742096
0.0335746807
0.0378154112
0.0372595759
0.0319134722
0.0421822747
0.0388796585
0.0397195075
0.0326217956
0.0432636554
0.0389343375
0.0276278238
0.0371079074
0.0432843909
0.0386105412
0.0390490712
0.0383869615
0.0396638849
0.0335335290
0.0301944027
0.0370377391
0.0369008253
0.0351114608
0.0393513631
0.0310249079
0.0348707072
0.0454925045
0.0408425409
0.0387023838
0.0400437668
0.0393554397
0.0378640367
0.0279250968
0.0366226673
0.0444079603
0.0368545518
0.0371665174
0.0377894035
0.0364243702
0.0341489373
0.0371616970
0.0381469213
0.0268131256
0.0437140444
0.0391503799
0.0276294019
0.0368850844
0.0425122161
0.0383364548
0.0381748844
0.0374445159
0.0382715203
0.0355837283
0.0291175400
0.0366199449
0.0458881168
0.0336001652
0.0387408702
0.0347590085
0.0314019981
0.0448946636
0.0410123416
0.0383330516
0.0388709922
0.0398774626
0.0373361040
0.0274255971
0.0361282689
0.0417630881
0.0371706562
0.0383093598
0.0368379796
0.0395605620
0.0331143008
0.0326249266
0.0370602739
0.0310259743
0.0417864594
0.0387785370
0.0284769237
0.0356085964
0.0432089046
0.0389720934
0.0371442443
0.0374031121
0.0372095331
0.0370407138
0.0279792650
0.0361480938
0.0442111770
0.0357015629
0.0365755423
0.0371508179
0.0342452434
0.0398334789
0.0394308735
0.0385450220
0.0320792388
0.0412496757
0.0372732084
0.0272788656
0.0357922778
0.0402473488
0.0359292203
0.0371903853
0.0354159970
0.0373456762
0.0344607462
0.0295370081
0.0359824393
0.0433713101
0.0340425122
0.0387087142
0.0339397137
0.0327367219
0.0443675109
0.0396822255
0.0367905826
0.0382968032
0.0363502543
0.0365148361
0.0274263278
0.0352683519
0.0404821585
0.0357952848
0.0372258865
0.0356941483
0.0392935782
0.0329604473
0.0360400397
0.0378922144
0.0286350260
0.0425542469
0.0372729639
0.0277548891
0.0353066120
0.0399456051
0.0366047020
0.0357493652
0.0348962008
0.0350370673
0.0356109621
0.0281685307
0.0356263963
0.0445419919
0.0351948945
0.0364404275
0.0355042802
0.0313310861
0.0438716090
0.0394839568
0.0373307550
0.0381683458
0.0370979074
0.0363002770
0.0269751912
0.0347688004
0.0380939672
0.0344306096
0.0360527575
0.0341827087
0.0375342348
0.0338985116
0.0310658335
0.0363016289
0.0386559049
0.0402044726
0.0375243388
0.0320170600
0.0346850162
0.0417001027
0.0375463624
0.0352740203
0.0353718031
0.0336096378
0.0352545534
0.0275126386
0.0348505722
0.0401498589
0.0351868003
0.0366004983
0.0352877935
0.0369092383
0.0370566665
0.0379150452
0.0376401710
0.0314910276
0.0388080062
0.0361777656
0.0269764250
0.0343790066
0.0377283830
0.0348890619
0.0346911529
0.0328665979
0.0346442794
0.0343692736
0.0283611634
0.0350395404
0.0457903660
0.0343772847
0.0374319077
0.0350688149
0.0307523915
0.0437338372
0.0374410125
0.0357511897
0.0373419362
0.0339574526
0.0352542972
0.0268496181
0.0338628788
0.0369405097
0.0338291925
0.0355756727
0.0335525015
0.0394400422
0.0325954719
0.0340482382
0.0372983984
0.0314566809
0.0416090904
0.0362284939
0.0290267369
0.0341768675
0.0389350914
0.0352056669
0.0342600976
0.0324899951
0.0326134795
0.0342618137
0.0274790350
0.0344619175
0.0405574807
0.0353135764
0.0361998584
0.0352997792
0.0335772447
0.0425575915
0.0377843892
0.0365673202
0.0369849678
0.0349510940
0.0349156050
0.0268322345
0.0334294692
0.0359528053
0.0332031073
0.0342589056
0.0326936761
0.0352310761
0.0346283415
0.0291280627
0.0352970104
0.0441150010
0.0382750629
0.0371490917
0.0339667223
0.0332255234
0.0412993827
0.0357553716
0.0342115530
0.0336887435
0.0320667191
0.0336571693
0.0273554643
0.0334794117
0.0364708563
0.0344078543
0.0353874263
0.0336776779
0.0400993927
0.0327627290
0.0370613198
0.0373553978
0.0313501586
0.0373008339
0.0352542138
0.0274326730
0.0333263150
0.0368050547
0.0336035039
0.0334056862
0.0317644285
0.0329771894
0.0340479919
0.0278663284
0.0340615434
0.0420727946
0.0350520669
0.0358839215
0.0349444142
0.0290450918
0.0440352217
0.0366315589
0.0353264114
0.0375378899
0.0329728737
0.0335804003
0.0271165103
0.0328160744
0.0348192884
0.0331185636
0.0342394639
0.0323977012
0.0379851010
0.0337217506
0.0326695193
0.0365407134
0.0383100515
0.0403618018
0.0352761117
0.0314753209
0.0335605817
0.0389872479
0.0339548801
0.0334990432
0.0317947110
0.0315501078
0.0333167054
0.0274507307
0.0331756106
0.0373914276
0.0344888864
0.0356044528
0.0341899815
0.0367261327
0.0385425348
0.0361909559
0.0363728489
0.0338286740
0.0336841473
0.0344200918
0.0272297121
0.0325488426
0.0349510955
0.0329695920
0.0333456285
0.0317760206
0.0339993566
0.0337258129
0.0289236546
0.0343717163
0.0444945195
0.0353384542
0.0355989168
0.0346916396
0.0307373737
0.0420128336
0.0351247878
0.0339670332
0.0347094193
0.0308770331
0.0330145850
0.0272533832
0.0326504543
0.0346505424
0.0339061011
0.0344774307
0.0328762430
0.0410787406
0.0311920531
0.0354011164
0.0374206814
0.0312556896
0.0369070916
0.0345144580
0.0292493117
0.0329949971
0.0366717280
0.0332143078
0.0329689061
0.0314763146
0.0319425027
0.0329763924
0.0277594516
0.0334404754
0.0388412320
0.0355648329
0.0356325644
0.0348832589
0.0301235928
0.0434176050
0.0358919341
0.0356016517
0.0375247220
0.0322296855
0.0332184030
0.0269450621
0.0322815712
0.0339561338
0.0335119460
0.0335805268
0.0319074229
0.0376099204
0.0340148138
0.0312858785
0.0355574492
0.0426084617
0.0401647515
0.0344646863
0.0337451436
0.0328160563
0.0396292549
0.0341377683
0.0336778358
0.0326703514
0.0310887231
0.0326953123
0.0274933577
0.0328354868
0.0356946501
0.0349326532
0.0348419875
0.0336916654
0.0400740089
0.0320690533
0.0357475537
0.0370505278
0.0319305306
0.0341143325
0.0339225027
0.0277018751
0.0325241708
0.0350530238
0.0333037243
0.0331275431
0.0316752676
0.0340944946
0.0328887490
0.0286600240
0.0340851171
0.0411403729
0.0358912469
0.0355132421
0.0362617062
0.0293758015
0.0436682619
0.0353131810
0.0349782835
0.0360878631
0.0316374622
0.0326626458
0.0273224978
0.0324927073
0.0338917390
0.0344406391
0.0341359760
0.0325157032
0.0414212323
0.0315766825
0.0343087545
0.0376688240
0.0345173334
0.0374937614
0.0344328461
0.0319229095
0.0329856802
0.0378237530
0.0336800099
0.0337390425
0.0323974871
0.0325849813
0.0327834424
0.0283590256
0.0335303623
0.0375971919
0.0368643812
0.0357533532
0.0345819506
0.0326285287
0.0375896984
0.0355280482
0.0364664803
0.0337582163
0.0330969546
0.0330111498
0.0277131361
0.0323400109
0.0343616552
0.0335289758
0.0337143252
0.0321818143
0.0381625664
0.0343495790
0.0301824680
0.0351294812
0.0439404364
0.0372115359
0.0353069831
0.0369094853
0.0302720943
0.0418495072
0.0343780198
0.0343393787
0.0343784360
0.0322896123
0.0325434999
0.0284873504
0.0332833276
0.0351598704
0.0358948555
0.0349919272
0.0335469831
0.0433307073
0.0290423492
0.0353700968
0.0381701128
0.0305186630
0.0355623276
0.0337851322
0.0301022374
0.0327371500
0.0367913488
0.0338762439
0.0344364221
0.0323729312
0.0356054432
0.0339181183
0.0290798495
0.0346655549
0.0398812139
0.0372184071
0.0361310480
0.0369961329
0.0284847468
0.0429426724
0.0355787355
0.0361369457
0.0365525635
0.0329444622
0.0324224954
0.0285134561
0.0330451350
0.0345623676
0.0353378617
0.0346406609
0.0330223662
0.0430888770
0.0319962624
0.0330263571
0.0367622801
0.0389835732
0.0397127535
0.0351958123
0.0332403885
0.0323642277
0.0402562492
0.0345174633
0.0347047985
0.0336904730
0.0341939967
0.0332124932
0.0288291524
0.0342271782
0.0370308662
0.0380399049
0.0367371787
0.0357439947
0.0350808365
0.0305561612
0.0354639422
0.0383062038
0.0320527725
0.0347408650
0.0330453275
0.0295369465
0.0330305189
0.0362752815
0.0349507992
0.0350462622
0.0331544414
0.0395803592
0.0343786387
0.0302625229
0.0360734004
0.0435724980
0.0365440772
0.0356922506
0.0383630572
0.0279750906
0.0453593887
0.0354885356
0.0362491944
0.0365172219
0.0340007835
0.0331803956
0.0298033694
0.0337788021
0.0360955828
0.0377003568
0.0357249929
0.0346245330
0.0461059328
0.0279414613
0.0344348811
0.0381844870
0.0314599446
0.0382495904
0.0344304290
0.0315227082
0.0325764099
0.0393762251
0.0350733579
0.0355997874
0.0340827812
0.0376992954
0.0342109940
0.0302378929
0.0354425718
0.0396387434
0.0392952855
0.0371830753
0.0380248670
0.0270425631
0.0347796329
0.0360459285
0.0382357362
0.0332548437
0.0351974466
0.0334886327
0.0300165991
0.0333393977
0.0371965529
0.0370703715
0.0360214488
0.0345196047
0.0462265470
0.0328877617
0.0316542449
0.0369633510
0.0406870812
0.0371826379
0.0355144179
0.0364944842
0.0295104383
0.0444917539
0.0356607267
0.0362834512
0.0368786588
0.0364951978
0.0338114163
0.0306310506
0.0348761438
0.0380204901
0.0403227234
0.0371752154
0.0370617783
0.0362278949
0.0262245878
0.0356471274
0.0393895406
0.0299651338
0.0377200974
0.0347444276
0.0303528682
0.0330343129
0.0396593534
0.0367346789
0.0364318615
0.0354015562
0.0426313586
0.0346796017
0.0313248357
0.0366973164
0.0436144381
0.0386382282
0.0368631066
0.0403597421
0.0266690872
0.0396563748
0.0363967091
0.0387488996
0.0355869187
0.0368544349
0.0337687357
0.0313377546
0.0343111278
0.0382590522
0.0396151940
0.0369536612
0.0367299387
0.0476986368
0.0279021838
0.0335337056
0.0372988867
0.0325647224
0.0389681118
0.0356055505
0.0333142559
0.0319082914
0.0438594764
0.0362787309
0.0370781009
0.0373931776
0.0411114693
0.0348298017
0.0316602939
0.0359589700
0.0406770535
0.0412091247
0.0382723682
0.0406167235
0.0281164880
0.0270599767
0.0361179402
0.0399213616
0.0303543112
0.0387420849
0.0347594534
0.0313917023
0.0336654158
0.0399930137
0.0390021890
0.0376676012
0.0375284007
0.0497535218
0.0316690743
0.0307510702
0.0378559782
0.0408924232
0.0348543452
0.0364717950
0.0391024732
0.0275721745
0.0422639849
0.0366560212
0.0390357565
0.0370888052
0.0405127900
0.0346267798
0.0322915219
0.0351552427
0.0401709936
0.0416687540
0.0384148265
0.0399332309
0.0372628885
0.0266034411
0.0349748931
0.0382969094
0.0290042877
0.0414324699
0.0358681243
0.0318430492
0.0326478051
0.0435569188
0.0380357844
0.0383563920
0.0385640523
0.0461747699
0.0351171689
0.0303138238
0.0369009850
0.0439379766
0.0386582469
0.0383545903
0.0413021989
0.0250309713
0.0289770750
0.0371956590
0.0403322642
0.0320598058
0.0411800383
0.0347925231
0.0319202931
0.0344018217
0.0413244367
0.0412058435
0.0386190133
0.0400032059
0.0476354589
0.0278059360
0.0310541007
0.0368222341
0.0325951207
0.0349910595
0.0359042761
0.0339592984
0.0299171994
0.0434002952
0.0377967191
0.0391428596
0.0381325469
0.0444380866
0.0350903240
0.0318912132
0.0359711154
0.0426030698
0.0419505302
0.0392138870
0.0421371003
0.0280685554
0.0257088984
0.0363914823
0.0400940804
0.0282320071
0.0425817213
0.0355607462
0.0319998418
0.0333441133
0.0439853263
0.0404345341
0.0391183956
0.0399644973
0.0505014598
0.0325861120
0.0297822269
0.0368714270
0.0394512000
0.0339142777
0.0366968905
0.0390881946
0.0256249494
0.0341129586
0.0379562471
0.0407473072
0.0329658129
0.0441270559
0.0365601223
0.0321440648
0.0347365743
0.0431231986
0.0424369348
0.0394041610
0.0421761744
0.0363943308
0.0265070397
0.0322997336
0.0361984794
0.0288762109
0.0369529462
0.0362731063
0.0310116353
0.0313396766
0.0434936320
0.0393747175
0.0398016476
0.0386807182
0.0490530852
0.0357431041
0.0305374722
0.0363001903
0.0427386548
0.0387420970
0.0391397154
0.0414630596
0.0243335473
0.0243122508
0.0371925227
0.0409529736
0.0278376452
0.0438714978
0.0367259426
0.0315735872
0.0336993262
0.0436146840
0.0422205253
0.0395314824
0.0419002225
0.0452158286
0.0279815281
0.0293919250
0.0362612866
0.0306627432
0.0317681042
0.0356792748
0.0323134104
0.0273005527
0.0359269131
0.0385698077
0.0405105511
0.0340623897
0.0465226162
0.0371545735
0.0320525658
0.0351874095
0.0426161430
0.0412891345
0.0401203014
0.0423706414
0.0286431833
0.0241244075
0.0344593793
0.0373138869
0.0276567684
0.0396419892
0.0362995475
0.0303465510
0.0319226501
0.0428002881
0.0411322120
0.0401670521
0.0396823009
0.0487267042
0.0321175661
0.0293047390
0.0357348700
0.0351476437
0.0319956787
0.0365815946
0.0365937067
0.0243241768
0.0260864251
0.0371971332
0.0410469457
0.0272279731
0.0450149537
0.0367445130
0.0315886229
0.0338798267
0.0424132735
0.0415903169
0.0399662466
0.0410361017
0.0349777807
0.0258266382
0.0292124570
0.0343208713
0.0286155650
0.0315168589
0.0362214679
0.0289860768
0.0292874017
0.0354416142
0.0391868680
0.0402835372
0.0342843611
0.0483303362
0.0357944409
0.0294667207
0.0348325662
0.0387014098
0.0366662968
0.0388460175
0.0377087394
0.0255092404
0.0242643242
0.0348443302
0.0385191663
0.0269371063
0.0408139012
0.0358406863
0.0301923606
0.0322079581
0.0404223222
0.0408146426
0.0400478423
0.0377312568
0.0404959152
0.0278492041
0.0291701514
0.0345902063
0.0288394300
0.0302484197
0.0350589822
0.0297606313
0.0252380324
0.0273711782
0.0371456266
0.0407183553
0.0272401757
0.0453507923
0.0366434759
0.0315351723
0.0336710737
0.0386384161
0.0385432930
0.0394304980
0.0365632499
0.0294874815
0.0247169077
0.0299842671
0.0344076595
0.0270002278
0.0327463467
0.0362701773
0.0288594105
0.0298977987
0.0351686003
0.0390508883
0.0397365760
0.0325187373
0.0434502830
0.0314286797
0.0293754622
0.0344572532
0.0304121096
0.0302847071
0.0357525866
0.0305496134
0.0238427253
0.0253262768
0.0347064921
0.0387856530
0.0263796583
0.0406241681
0.0360181229
0.0303306622
0.0316004840
0.0370058125
0.0389061612
0.0390351120
0.0334413682
0.0348187986
0.0248763120
0.0287134894
0.0331250734
0.0273502581
0.0292273094
0.0347137453
0.0273379822
0.0269390589
0.0290259957
0.0362687197
0.0394667911
0.0272433568
0.0424627840
0.0357201461
0.0317101869
0.0330094613
0.0314969119
0.0337359182
0.0378253618
0.0294974346
0.0272008892
0.0241609298
0.0301995461
0.0349244683
0.0262644676
0.0341365681
0.0355238807
0.0290396914
0.0294141947
0.0333080894
0.0378214076
0.0385405324
0.0289140760
0.0374438197
0.0275917562
0.0291209436
0.0336129108
0.0275079129
0.0289025771
0.0340343835
0.0270072339
0.0238129018
0.0267830536
0.0336008036
0.0383995167
0.0255237905
0.0395551821
0.0356315582
0.0310482035
0.0308973465
0.0323035709
0.0351757598
0.0373352862
0.0286663188
0.0318834568
0.0234976087
0.0282520211
0.0327594058
0.0262957716
0.0289710869
0.0347639266
0.0281583566
0.0272330430
0.0300128847
0.0351146311
0.0376228513
0.0254500263
0.0388168892
0.0315334028
0.0306141217
0.0318160988
0.0285970680
0.0301563135
0.0346121359
0.0270107924
0.0249120396
0.0250373202
0.0299037570
0.0352603587
0.0252437122
0.0353455890
0.0348524014
0.0307435856
0.0280123859
0.0320997221
0.0350347457
0.0367978387
0.0258982086
0.0350283749
0.0249951320
0.0290401286
0.0323729438
0.0266698548
0.0278641512
0.0336603775
0.0267583615
0.0239849041
0.0275194476
0.0316313637
0.0365197489
0.0251193881
0.0378089952
0.0340370253
0.0315834480
0.0294261659
0.0291642433
0.0311609070
0.0351350608
0.0260223719
0.0286435166
0.0243967114
0.0268828532
0.0324338753
0.0256200128
0.0303828608
0.0337649312
0.0290477231
0.0257120617
0.0305644457
0.0327598951
0.0357881255
0.0245112333
0.0365057041
0.0264913358
0.0309818755
0.0310914999
0.0271336989
0.0282032185
0.0326572494
0.0263240206
0.0233736309
0.0266662733
0.0282950798
0.0347613413
0.0241075014
0.0353967641
0.0335681008
0.0320639480
0.0267500671
0.0299751994
0.0310139474
0.0346895209
0.0245417214
0.0326576333
0.0243799489
0.0292225914
0.0314895417
0.0261016345
0.0277573460
0.0327882215
0.0275172409
0.0231475940
0.0288642924
0.0291114768
0.0342175388
0.0231716552
0.0360829958
0.0311555299
0.0331687342
0.0283936851
0.0280933184
0.0288873020
0.0325748242
0.0245764733
0.0259346731
0.0255996408
0.0257153946
0.0322891659
0.0244774768
0.0321441731
0.0321410982
0.0303659990
0.0241614241
0.0308819532
0.0298157687
0.0334954242
0.0238625836
0.0344745437
0.0252451381
0.0309080063
0.0297437753
0.0262660546
0.0274158486
0.0316328656
0.0264973903
0.0223065076
0.0280960939
0.0261745677
0.0323943113
0.0233732368
0.0344692157
0.0312596883
0.0342728229
0.0247570734
0.0285459582
0.0288148059
0.0323786533
0.0243036499
0.0291872125
0.0253742891
0.0273614865
0.0306234258
0.0249992474
0.0285473753
0.0308972107
0.0295935061
0.0217241502
0.0301416954
0.0279550107
0.0318603203
0.0224907474
0.0345357894
0.0271239548
0.0335551838
0.0265872566
0.0272108518
0.0268804374
0.0308268347
0.0248798196
0.0231799687
0.0269402509
0.0247503110
0.0297982821
0.0240004012
0.0320409699
0.0297394728
0.0334831874
0.0221153049
0.0299305467
0.0283117050
0.0312204562
0.0239394491
0.0319276977
0.0251950102
0.0290601741
0.0277453926
0.0256031748
0.0273451759
0.0299207535
0.0276746061
0.0199507590
0.0296276955
0.0258313828
0.0296960973
0.0226934130
0.0323131079
0.0291985026
0.0352937844
0.0231459389
0.0276098157
0.0270317113
0.0298137169
0.0243940060
