batch,channel,real,imag
67,22,-0.255127,0.37561
67,23,-0.00524902,0.205688
67,24,0.175781,0.275024
67,25,0.164795,0.182739
67,26,0.142578,-0.0864258
67,27,0.123169,-0.169434
67,28,0.107422,-0.200317
67,29,0.0465088,-0.213989
67,30,-0.0906982,-0.0483398
67,31,-0.12915,0.226929
67,32,0.34729,-0.196045
67,33,0.0965576,-0.168335
67,34,0.164917,-0.327271
67,35,0.138306,-0.265137
67,36,0.128784,-0.231445
67,37,0.138916,-0.17395
67,38,0.10437,0.00854492
67,39,0.0488281,0.09729
67,40,-0.120483,0.282593
67,41,0.0184326,0.34375
67,42,0.182251,0.300415
67,43,0.191528,0.216431
67,44,0.200562,0.193848
67,45,0.165039,0.113892
67,46,0.141357,0.0198975
67,47,0.167603,-0.0223389
68,0,-0.104004,0.195923
68,1,-0.123413,0.13623
68,2,-0.107788,0.0410156
68,3,-0.0900879,0.0100098
68,4,0.0874023,0.00256348
68,5,0.0316162,0.00927734
68,6,-0.0415039,-0.00512695
68,7,-0.0268555,0.0671387
68,8,-0.0683594,0.116089
68,9,-0.0787354,0.0534668
68,10,-0.0743408,-0.00915527
68,11,-0.072876,-0.0366211
68,12,-0.0629883,-0.0452881
68,13,-0.052002,-0.0692139
68,14,-0.00964355,-0.0559082
68,15,0.041748,-0.0236816
68,16,0.0540771,0.164307
68,17,0.134033,0.09375
68,18,0.186523,-0.0183105
68,19,0.139404,-0.0445557
68,20,0.157715,-0.072876
68,21,0.107666,-0.0769043
68,22,0.0045166,-0.109863
68,23,-0.117188,-0.0914307
68,24,-0.0360107,-0.0518799
68,25,0.0959473,-0.0895996
68,26,0.101196,-0.0942383
68,27,0.0604248,-0.0787354
68,28,0.0311279,-0.0756836
68,29,-0.0340576,-0.0452881
68,30,-0.178833,0.0625
68,31,-0.177368,0.145996
68,32,-0.0410156,0.0826416
68,33,0.012085,0.00524902
68,34,0.121826,-0.010498
68,35,0.148438,-0.0151367
68,36,0.153076,-0.0115967
68,37,0.179077,-0.00366211
68,38,0.170166,0.0306396
68,39,0.123413,0.0354004
68,40,0.126099,-0.0565186
68,41,-0.000854492,-0.0163574
68,42,-0.217041,0.117676
68,43,-0.257324,0.158691
68,44,-0.295044,0.186768
68,45,-0.263306,0.18811
68,46,-0.295166,0.248047
68,47,-0.253418,0.202759
69,0,-0.0750732,0.0330811
69,1,-0.0400391,-0.00549316
69,2,-0.0137939,-0.00708008
69,3,-0.0012207,0.00354004
69,4,0.00183105,-0.0133057
69,5,0.000732422,-0.0145264
69,6,-0.0124512,0.0537109
69,7,-0.012207,0.0803223
69,8,-0.0169678,0.0528564
69,9,-0.0648193,-0.0262451
69,10,-0.100708,-0.0654297
69,11,-0.104614,-0.0570068
69,12,-0.0997314,-0.039917
69,13,-0.0905762,-0.0142822
69,14,-0.0379639,0.0638428
69,15,0.00402832,0.123657
69,16,-0.0646973,0.0201416
69,17,-0.0616455,0.00366211
69,18,-0.0201416,0.0133057
69,19,-0.00952148,0.0211182
69,20,-0.00695801,0.0209961
69,21,0.00683594,0.0231934
69,22,0.0106201,0.0288086
69,23,-0.0249023,0.0125732
69,24,0.0213623,0.074585
69,25,0.0322266,0.116577
69,26,0.0252686,0.0925293
69,27,0.0245361,0.0841064
69,28,0.0219727,0.0748291
69,29,0.0236816,0.0605469
69,30,0.020874,0.0604248
69,31,0.0057373,0.0721436
69,32,-0.041626,0.0158691
69,33,-0.0201416,-0.0211182
69,34,-0.0294189,-0.0714111
69,35,-0.0214844,-0.0599365
69,36,-0.0157471,-0.0465088
69,37,-0.010498,-0.0307617
69,38,0.0275879,0.0554199
69,39,0.0440674,0.098877
69,40,0.0473633,0.0482178
69,41,0.088501,0.0268555
69,42,0.134766,-0.0184326
69,43,0.129517,-0.0292969
69,44,0.137695,-0.0327148
69,45,0.106812,-0.0456543
69,46,0.0631104,-0.0560303
69,47,-0.0209961,-0.0571289
70,0,0.0150146,0.0274658
70,1,-0.00439453,0.032959
70,2,0.0152588,0.0388184
70,3,0.0263672,0.0406494
70,4,-0.0317383,-0.0426025
70,5,-0.0194092,-0.015625
70,6,0.0435791,0.0268555
70,7,0.0411377,0.0130615
70,8,0.0692139,0.00354004
70,9,0.0941162,0.0305176
70,10,0.081665,0.0280762
70,11,0.0710449,0.0212402
70,12,0.0549316,0.0186768
70,13,0.0428467,0.00427246
70,14,-0.0133057,-0.0141602
70,15,-0.0565186,-0.0228271
70,16,-0.0231934,0.0124512
70,17,-0.0179443,0.00512695
70,18,-0.00720215,-0.010498
70,19,0.00195312,-0.012085
70,20,-0.0045166,-0.0151367
70,21,-0.0045166,-0.0111084
70,22,-0.0108643,0.000244141
70,23,-0.0090332,0.0205078
70,24,-0.0222168,0.0391846
70,25,-0.0703125,0.019165
70,26,-0.0860596,-0.0141602
70,27,-0.0697021,-0.0280762
70,28,-0.0701904,-0.0307617
70,29,-0.0543213,-0.0330811
70,30,-0.0167236,-0.0268555
70,31,0.00854492,-0.0146484
70,32,0.0146484,-0.00610352
70,33,-0.0124512,0.00500488
70,34,-0.0408936,0.0129395
70,35,-0.0422363,0.0111084
70,36,-0.0402832,0.0125732
70,37,-0.0426025,0.00805664
70,38,-0.0395508,-0.00012207
70,39,-0.0557861,-0.00219727
70,40,-0.00915527,0.0325928
70,41,0.0400391,0.0179443
70,42,0.0332031,-0.00964355
70,43,0.00512695,-0.0272217
70,44,-0.00830078,-0.0313721
70,45,-0.0324707,-0.0245361
70,46,-0.0723877,-0.0161133
70,47,-0.0556641,0.0197754
71,0,-0.0357666,0.0197754
71,1,-0.00805664,0.012207
71,2,-0.000244141,-0.00561523
71,3,-0.00170898,-0.00964355
71,4,0.000488281,0.0146484
71,5,-0.00170898,0.00769043
71,6,0.00354004,-0.0106201
71,7,0.0175781,0.000854492
71,8,0.0334473,0.00756836
71,9,0.0230713,-0.0198975
71,10,-0.00195312,-0.0288086
71,11,-0.0100098,-0.0257568
71,12,-0.00952148,-0.0328369
71,13,-0.00585938,-0.0227051
71,14,-0.0045166,-0.00537109
71,15,0.020752,-0.00317383
71,16,-0.0334473,0.0205078
71,17,-0.00646973,0.00366211
71,18,0.0297852,-0.0195312
71,19,0.0340576,-0.0231934
71,20,0.0406494,-0.02771
71,21,0.0406494,-0.0203857
71,22,0.0428467,-0.029541
71,23,0.019165,-0.0166016
71,24,0.012207,-0.00952148
71,25,0.00927734,0.00012207
71,26,-0.00537109,0.00378418
71,27,-0.00439453,0.00817871
71,28,-0.0012207,0.00878906
71,29,0.00390625,0.0140381
71,30,0.0195312,0.0230713
71,31,0.0310059,0.0321045
71,32,-0.0452881,0.0263672
71,33,-0.00939941,0.012207
71,34,0.000610352,0.0300293
71,35,0.00134277,0.0344238
71,36,0.012085,0.0327148
71,37,0.0137939,0.0333252
71,38,0.017334,0.0236816
71,39,0.0266113,0.00488281
71,40,0.0185547,-0.0339355
71,41,-0.012207,-0.0335693
71,42,-0.0307617,-0.0163574
71,43,-0.0244141,-0.00671387
71,44,-0.020752,0.00439453
71,45,-0.0196533,0.00598145
71,46,-0.00524902,0.02771
71,47,0.00878906,0.0263672
72,0,0.00646973,0.0170898
72,1,0.000976562,-0.00183105
72,2,-0.00402832,-0.00402832
72,3,0.00524902,-0.00805664
72,4,-0.00354004,0.00683594
72,5,-0.00317383,0.0032959
72,6,-0.00305176,-0.00488281
72,7,-0.00952148,-0.00415039
72,8,0.00366211,0.00390625
72,9,0.00585938,0.00158691
72,10,-0.000244141,-0.00646973
72,11,-0.00415039,-0.0012207
72,12,-0.00744629,-0.00561523
72,13,-0.0114746,-0.00415039
72,14,-0.0109863,-0.00598145
72,15,-0.00598145,-0.00561523
72,16,0.0306396,0.00134277
72,17,0.0164795,-0.00866699
72,18,-0.00830078,-0.0177002
72,19,-0.0181885,-0.00646973
72,20,-0.0180664,-0.0118408
72,21,-0.0214844,-0.0012207
72,22,-0.0170898,-0.000732422
72,23,-0.0020752,-0.00927734
72,24,0.0098877,-0.00634766
72,25,0.00585938,-0.00134277
72,26,0.00292969,0.00244141
72,27,0,0.00134277
72,28,-0.000244141,0.00634766
72,29,-0.00292969,0.010498
72,30,-0.00671387,0.00671387
72,31,-0.00561523,0.00732422
72,32,0.0255127,0.00317383
72,33,0.00793457,-0.00366211
72,34,0.00732422,-0.00109863
72,35,-0.00292969,-0.00488281
72,36,-0.0057373,0.000732422
72,37,-0.00390625,0.00195312
72,38,-0.0118408,0.00622559
72,39,-0.00146484,0.00109863
72,40,0.00817871,-0.00805664
72,41,0.00219727,0.00488281
72,42,0.0140381,0.0275879
72,43,0.0175781,0.0308838
72,44,0.0181885,0.02771
72,45,0.012085,0.0211182
72,46,0.00634766,0.00219727
72,47,0.00561523,-0.00793457
73,0,0.0090332,-0.0151367
73,1,0.0115967,-0.0113525
73,2,0.0090332,-0.00842285
73,3,0.00598145,-0.00390625
73,4,-0.0045166,0.00793457
73,5,-0.00292969,0.00280762
73,6,0.00317383,-0.00537109
73,7,0.00646973,-0.0145264
73,8,0.00195312,-0.00708008
73,9,-0.0012207,-0.00549316
73,10,0.000610352,-0.00231934
73,11,-0.00927734,-0.00292969
73,12,-0.00830078,-0.00183105
73,13,-0.0057373,-0.000976562
73,14,0.00549316,-0.00366211
73,15,0.00134277,-0.00292969
73,16,-0.00463867,-0.00830078
73,17,-0.00939941,-0.00842285
73,18,-0.0213623,-0.0113525
73,19,-0.0174561,-0.00976562
73,20,-0.0255127,-0.0106201
73,21,-0.0175781,-0.00708008
73,22,-0.00744629,-0.00964355
73,23,-0.000976562,-0.00354004
73,24,0.00842285,0.00390625
73,25,-0.00280762,0.00195312
73,26,-0.00720215,-0.00219727
73,27,-0.0108643,0.00427246
73,28,-0.00952148,0.000854492
73,29,-0.00830078,-0.000854492
73,30,-0.00280762,-0.00305176
73,31,0.00012207,-0.00720215
73,32,0.00720215,0.00439453
73,33,0.00524902,0.00585938
73,34,0.000244141,0.0146484
73,35,0.00561523,0.0133057
73,36,0.00500488,0.0119629
73,37,0.00219727,0.00720215
73,38,0.00134277,0.00305176
73,39,-0.00195312,-0.00378418
73,40,0.0012207,-0.00610352
73,41,0.0106201,0.00622559
73,42,0.00756836,-0.00231934
73,43,0.00292969,0.000854492
73,44,0.00915527,0.00134277
73,45,0.00244141,-0.00537109
73,46,0.0078125,-0.00488281
73,47,0.00500488,-0.000366211
74,0,0.0698242,-0.0167236
74,1,0.0393066,-0.032959
74,2,-0.00610352,-0.0368652
74,3,-0.0158691,-0.0368652
74,4,0.0194092,0.0268555
74,5,0.0131836,0.0126953
74,6,-0.0284424,0.00109863
74,7,-0.0235596,0.0327148
74,8,-0.0400391,0.0251465
74,9,-0.0473633,-0.00134277
74,10,-0.0405273,-0.0257568
74,11,-0.0288086,-0.0450439
74,12,-0.026123,-0.0350342
74,13,-0.00878906,-0.0362549
74,14,0.0292969,-0.012207
74,15,0.0649414,0.0262451
74,16,0.0057373,0.0584717
74,17,-0.0166016,0.0489502
74,18,-0.0489502,0.0292969
74,19,-0.0430908,0.0114746
74,20,-0.0532227,0.00756836
74,21,-0.0490723,-0.00463867
74,22,-0.0498047,-0.0285645
74,23,-0.0236816,-0.0335693
74,24,-0.0380859,0.00280762
74,25,-0.026001,0.0343018
74,26,0.0184326,0.0227051
74,27,0.0291748,0.00585938
74,28,0.0333252,0.000976562
74,29,0.0340576,-0.0234375
74,30,-0.00695801,-0.0516357
74,31,-0.0501709,-0.015625
74,32,0.0377197,0.0479736
74,33,0.0175781,0.0229492
74,34,0.027832,0.0375977
74,35,0.0328369,0.0303955
74,36,0.0306396,0.0274658
74,37,0.0374756,0.0235596
74,38,0.0351562,0.0255127
74,39,0.0292969,0.0310059
74,40,-0.0185547,0.0632324
74,41,-0.0407715,0.0421143
74,42,-0.0570068,0.0147705
74,43,-0.0454102,0.00170898
74,44,-0.0439453,-0.00244141
74,45,-0.0313721,-0.0115967
74,46,-0.0266113,-0.0361328
74,47,-0.0090332,-0.0438232
75,0,-0.0263672,-0.0257568
75,1,-0.0356445,-0.0101318
75,2,-0.0408936,0.00842285
75,3,-0.0437012,0.0124512
75,4,0.0352783,-0.0140381
75,5,0.0153809,-0.010376
75,6,-0.00927734,-0.000244141
75,7,0.00927734,-0.00219727
75,8,0.0102539,0.00634766
75,9,-0.00537109,0.0125732
75,10,-0.0157471,0.00878906
75,11,-0.00634766,0.00952148
75,12,-0.00866699,0.0065918
75,13,-0.00683594,0.00268555
75,14,-0.00439453,-0.0164795
75,15,0.00134277,-0.0421143
75,16,0.0270996,-0.0333252
75,17,0.0244141,0.00354004
75,18,0.0230713,0.039917
75,19,0.0195312,0.0439453
75,20,0.0241699,0.046875
75,21,0.0201416,0.0401611
75,22,0.0158691,0.0241699
75,23,0.00390625,-0.012207
75,24,-0.000976562,-0.0251465
75,25,0.0162354,-0.036377
75,26,0.00878906,-0.0281982
75,27,0.00012207,-0.027832
75,28,0.0020752,-0.0229492
75,29,0.00476074,-0.0134277
75,30,0.0179443,0.00720215
75,31,0.0262451,0.00354004
75,32,-0.00866699,-0.0251465
75,33,-0.00439453,-0.0140381
75,34,0.00549316,-0.0200195
75,35,0.012085,-0.0283203
75,36,0.0135498,-0.0258789
75,37,0.0157471,-0.0325928
75,38,0.0177002,-0.0386963
75,39,0.0112305,-0.0412598
75,40,0.0270996,-0.015625
75,41,0.0101318,-0.012207
75,42,0.000732422,0.00268555
75,43,0.00341797,0.0119629
75,44,0.0057373,0.00915527
75,45,0.00598145,0.0123291
75,46,0.0157471,-0.00256348
75,47,0.000854492,-0.0297852
76,0,0.0227051,-0.0537109
76,1,0.00939941,-0.0330811
76,2,-0.000366211,-0.000610352
76,3,-0.00170898,0.0216064
76,4,0.00439453,-0.0198975
76,5,-0.000366211,-0.0115967
76,6,0.00012207,0.0219727
76,7,0.000976562,0.00415039
76,8,0.0131836,-0.00671387
76,9,0.0111084,0.0090332
76,10,-0.00415039,0.00793457
76,11,-0.0158691,0.00769043
76,12,-0.0155029,0.00366211
76,13,-0.0203857,0.00402832
76,14,-0.0231934,-0.00964355
76,15,-0.00622559,-0.020752
76,16,0.0367432,-0.0341797
76,17,-0.000854492,-0.0197754
76,18,-0.0523682,-0.000244141
76,19,-0.0557861,0.0114746
76,20,-0.0611572,0.0175781
76,21,-0.0540771,0.0316162
76,22,-0.0476074,0.0637207
76,23,-0.0144043,0.0692139
76,24,0.0419922,0.0792236
76,25,0.0583496,0.0428467
76,26,0.0273438,0.00402832
76,27,0.000244141,-0.0090332
76,28,-0.00622559,-0.0020752
76,29,-0.0389404,-0.00378418
76,30,-0.0705566,0.0325928
76,31,-0.0404053,0.0386963
76,32,0.0672607,-0.0340576
76,33,0.0299072,-0.0140381
76,34,0.045166,-0.0180664
76,35,0.0362549,-0.0169678
76,36,0.0266113,-0.0216064
76,37,0.0300293,-0.0239258
76,38,0.0177002,-0.0179443
76,39,0.0114746,-0.0111084
76,40,0.0648193,0.0148926
76,41,0.0626221,0.0135498
76,42,0.0437012,0.0198975
76,43,0.019165,0.0229492
76,44,0.012207,0.0247803
76,45,-0.00622559,0.0253906
76,46,-0.010376,0.0496826
76,47,-0.0118408,0.0621338
77,0,0.0146484,0.0125732
77,1,0.0198975,0.0168457
77,2,0.0297852,0.0206299
77,3,0.0307617,0.0195312
77,4,-0.0361328,-0.0174561
77,5,-0.0168457,-0.00427246
77,6,0.0341797,0.0153809
77,7,0.0545654,0.0131836
77,8,0.0670166,0.0479736
77,9,0.013916,0.043335
77,10,-0.0385742,0.0324707
77,11,-0.0509033,0.0175781
77,12,-0.0552979,0.00817871
77,13,-0.0614014,-0.00280762
77,14,-0.0423584,-0.0145264
77,15,-0.0065918,-0.0209961
77,16,0.0473633,0.0216064
77,17,0.0598145,0.00549316
77,18,0.050415,-0.00830078
77,19,0.0334473,-0.0163574
77,20,0.0335693,-0.0234375
77,21,0.0197754,-0.0168457
77,22,-0.0145264,-0.0368652
77,23,-0.0528564,-0.0217285
77,24,-0.0385742,-0.00549316
77,25,-0.0216064,-0.0012207
77,26,-0.019043,-0.0291748
77,27,-0.0201416,-0.0437012
77,28,-0.0184326,-0.0489502
77,29,-0.0201416,-0.0539551
77,30,-0.00183105,-0.057251
77,31,0.0415039,-0.0305176
77,32,-0.0146484,0.0367432
77,33,-0.0098877,0.0144043
77,34,-0.0285645,0.0136719
77,35,-0.0302734,0.0108643
77,36,-0.0202637,0.00842285
77,37,-0.0256348,-0.00231934
77,38,-0.00927734,-0.012207
77,39,0.00524902,-0.0158691
77,40,-0.0223389,0.00695801
77,41,-0.041748,0.0322266
77,42,-0.0159912,0.0366211
77,43,0.00549316,0.0163574
77,44,0.0100098,0.00976562
77,45,0.0217285,-0.00537109
77,46,0.0144043,-0.050415
77,47,-0.0317383,-0.0751953
78,0,-0.0224609,0.0266113
78,1,-0.0148926,0.043457
78,2,-0.00524902,0.0490723
78,3,-0.000366211,0.0441895
78,4,-0.00183105,-0.0507812
78,5,-0.000854492,-0.0235596
78,6,0.00427246,0.0472412
78,7,-0.00134277,0.0617676
78,8,-0.0561523,0.0205078
78,9,-0.0385742,-0.0168457
78,10,-0.0155029,-0.0500488
78,11,0.00805664,-0.0515137
78,12,0.0172119,-0.0437012
78,13,0.0305176,-0.0424805
78,14,0.0522461,-0.00427246
78,15,0.0600586,0.0401611
78,16,-0.017334,0.0548096
78,17,-0.00561523,0.0489502
78,18,0.020752,0.0153809
78,19,0.0229492,0.00463867
78,20,0.038208,-0.00390625
78,21,0.0368652,-0.0078125
78,22,0.0550537,-0.00634766
78,23,0.0439453,-0.000610352
78,24,0.0302734,0.00463867
78,25,0.0407715,0.0101318
78,26,0.0302734,0.00744629
78,27,0.020752,0.00634766
78,28,0.0162354,0.0152588
78,29,0.00683594,0.0184326
78,30,-0.00378418,0.0559082
78,31,-0.0115967,0.072876
78,32,-0.0318604,-0.0402832
78,33,-0.0102539,-0.00915527
78,34,-0.0146484,-0.0137939
78,35,-0.012085,-0.00842285
78,36,-0.00683594,-0.00476074
78,37,-0.00402832,-0.0045166
78,38,0.0124512,0.00939941
78,39,0.0170898,0.0291748
78,40,0.0922852,-0.00402832
78,41,0.0640869,-0.0772705
78,42,-0.000244141,-0.0733643
78,43,-0.0262451,-0.0390625
78,44,-0.02771,-0.0218506
78,45,-0.026123,0.0128174
78,46,-0.00146484,0.0794678
78,47,0.0494385,0.0771484
79,0,0.0510254,0.0626221
79,1,0.00292969,0.0512695
79,2,-0.0439453,0.0422363
79,3,-0.0550537,0.0424805
79,4,0.0576172,-0.0412598
79,5,0.0286865,-0.0172119
79,6,-0.0423584,0.0218506
79,7,-0.000610352,0.0231934
79,8,0.0401611,0.0806885
79,9,0.00415039,0.0770264
79,10,-0.0300293,0.0574951
79,11,-0.0336914,0.0379639
79,12,-0.0410156,0.0214844
79,13,-0.0570068,0.0145264
79,14,-0.0582275,-0.0227051
79,15,-0.0617676,-0.0522461
79,16,0.050293,-0.00390625
79,17,0.0245361,0.0128174
79,18,0.00695801,0.0332031
79,19,-0.0057373,0.0257568
79,20,-0.0057373,0.0218506
79,21,-0.0141602,0.00463867
79,22,-0.0439453,-0.0522461
79,23,-0.0689697,-0.0965576
79,24,-0.0963135,-0.117554
79,25,-0.0616455,-0.107178
79,26,-0.00158691,-0.083374
79,27,0.0274658,-0.0823975
79,28,0.0408936,-0.0777588
79,29,0.0626221,-0.0803223
79,30,0.100586,-0.0710449
79,31,0.0853271,-0.0357666
79,32,0.00756836,0.0478516
79,33,-0.00585938,-0.00488281
79,34,-0.0136719,-0.0458984
79,35,-0.00512695,-0.0543213
79,36,-0.00378418,-0.0524902
79,37,-0.00292969,-0.0615234
79,38,0.00646973,-0.0646973
79,39,0.00671387,-0.0620117
79,40,-0.170898,-0.00878906
79,41,-0.152466,0.0944824
79,42,-0.0212402,0.141602
79,43,0.0478516,0.101929
79,44,0.0740967,0.0894775
79,45,0.0861816,0.0296631
79,46,0.120483,-0.098877
79,47,0.0249023,-0.186646
80,0,0.0301514,-0.0335693
80,1,0.0340576,-0.06604
80,2,0.0429688,-0.0982666
80,3,0.0423584,-0.0909424
80,4,-0.0383301,0.0919189
80,5,-0.00976562,0.0456543
80,6,0.00012207,-0.0566406
80,7,-0.0498047,-0.0391846
80,8,-0.0866699,-0.0715332
80,9,-0.0230713,-0.0697021
80,10,0.0401611,-0.0407715
80,11,0.0618896,-0.0273438
80,12,0.0645752,-0.0136719
80,13,0.0825195,0.00305176
80,14,0.0717773,0.0301514
80,15,0.0501709,0.0397949
80,16,-0.0983887,-0.0252686
80,17,-0.132568,-0.0599365
80,18,-0.138062,-0.0776367
80,19,-0.103027,-0.0517578
80,20,-0.104126,-0.0511475
80,21,-0.0629883,-0.0205078
80,22,0.00622559,0.0345459
80,23,0.0939941,0.0736084
80,24,0.0823975,0.0770264
80,25,0.0379639,0.101807
80,26,-0.0098877,0.111938
80,27,-0.0228271,0.11084
80,28,-0.0328369,0.101929
80,29,-0.0457764,0.102295
80,30,-0.0802002,0.0848389
80,31,-0.0946045,0.0479736
80,32,0.0388184,-0.0100098
80,33,0.0194092,0.00170898
80,34,0.0211182,0.053833
80,35,0.00866699,0.0645752
80,36,0.00512695,0.064209
80,37,-0.000732422,0.0825195
80,38,-0.0181885,0.0943604
80,39,-0.0247803,0.0772705
80,40,0.100464,-0.0181885
80,41,0.123413,-0.0965576
80,42,0.0441895,-0.123413
80,43,-0.00244141,-0.0952148
80,44,-0.0268555,-0.0717773
80,45,-0.043457,-0.0148926
80,46,-0.0709229,0.0985107
80,47,0.0109863,0.168945
81,0,-0.108521,0.157471
81,1,-0.0736084,0.195312
81,2,-0.043335,0.210083
81,3,-0.0302734,0.191772
81,4,0.00646973,-0.192993
81,5,-0.00158691,-0.0909424
81,6,0.0172119,0.112915
81,7,0.0324707,0.0943604
81,8,-0.0230713,0.0484619
81,9,-0.0576172,-0.0090332
81,10,-0.0670166,-0.0700684
81,11,-0.0571289,-0.0893555
81,12,-0.0499268,-0.0883789
81,13,-0.0327148,-0.108398
81,14,0.0228271,-0.0771484
81,15,0.0814209,-0.0266113
81,16,0.106567,0.179932
81,17,0.198242,0.156494
81,18,0.242798,0.0922852
81,19,0.194946,0.0366211
81,20,0.222656,0.0115967
81,21,0.168091,-0.0234375
81,22,0.135254,-0.126587
81,23,0.0512695,-0.161621
81,24,0.0162354,-0.146118
81,25,0.0372314,-0.147827
81,26,0.0554199,-0.119263
81,27,0.0722656,-0.0966797
81,28,0.0869141,-0.0914307
81,29,0.10376,-0.0671387
81,30,0.147217,-0.00256348
81,31,0.141602,0.050415
81,32,-0.164062,-0.00146484
81,33,-0.0537109,-0.0240479
81,34,-0.0274658,-0.109863
81,35,-0.00158691,-0.119507
81,36,0.0111084,-0.118774
81,37,0.0458984,-0.138306
81,38,0.102661,-0.115601
81,39,0.117676,-0.0445557
81,40,0.0456543,-0.0494385
81,41,-0.119629,-0.0552979
81,42,-0.194092,0.0582275
81,43,-0.151245,0.0955811
81,44,-0.127686,0.115845
81,45,-0.0473633,0.109619
81,46,0.119995,0.0623779
81,47,0.200439,-0.0900879
82,0,0.0904541,0.0993652
82,1,0.059082,0.0947266
82,2,0.0438232,0.0672607
82,3,0.0333252,0.0444336
82,4,-0.0345459,-0.0374756
82,5,-0.0178223,-0.0142822
82,6,0.0322266,0.0142822
82,7,0.052124,0.0170898
82,8,-0.0252686,0.0811768
82,9,-0.0344238,0.0895996
82,10,-0.0244141,0.0655518
82,11,-0.022583,0.043335
82,12,-0.00891113,0.0263672
82,13,-0.0159912,0.00915527
82,14,-0.0216064,-0.0456543
82,15,-0.0321045,-0.0849609
82,16,0.0811768,-0.0662842
82,17,0.02771,-0.109009
82,18,-0.0424805,-0.139893
82,19,-0.0478516,-0.109619
82,20,-0.0709229,-0.123169
82,21,-0.0498047,-0.0917969
82,22,-0.0549316,-0.0644531
82,23,-0.032959,-0.0150146
82,24,0.00354004,-0.0340576
82,25,0.0308838,-0.0411377
82,26,0.0150146,-0.0302734
82,27,0.00500488,-0.0212402
82,28,-0.00683594,-0.0206299
82,29,-0.0159912,-0.0136719
82,30,-0.0408936,-0.0106201
82,31,-0.0249023,-0.0148926
82,32,0.0775146,-0.0148926
82,33,0.0124512,-0.0020752
82,34,-0.0413818,0.0136719
82,35,-0.0635986,0.0162354
82,36,-0.0682373,0.0166016
82,37,-0.0946045,0.0134277
82,38,-0.106445,-0.0177002
82,39,-0.0654297,-0.0515137
82,40,-0.0078125,-0.150269
82,41,0.0098877,-0.0883789
82,42,0.0449219,-0.000610352
82,43,0.0498047,0.0180664
82,44,0.0600586,0.0368652
82,45,0.0437012,0.0349121
82,46,0.019165,0.0368652
82,47,-0.0446777,0.0135498
83,0,0.0643311,-0.0402832
83,1,0.0375977,-0.0606689
83,2,-0.00317383,-0.0444336
83,3,-0.0196533,-0.0422363
83,4,0.0212402,0.0383301
83,5,0.0181885,0.0183105
83,6,-0.0202637,-0.032959
83,7,-0.00305176,-0.036377
83,8,0.00964355,-0.00402832
83,9,0.0157471,-0.0144043
83,10,0.00842285,-0.0245361
83,11,0.00317383,-0.0195312
83,12,-0.00158691,-0.0172119
83,13,-0.0137939,-0.00854492
83,14,-0.0300293,0.0163574
83,15,-0.0241699,0.0350342
83,16,0.072998,-0.0250244
83,17,0.0302734,-0.012207
83,18,-0.0301514,0.0148926
83,19,-0.0435791,0.0141602
83,20,-0.0533447,0.0251465
83,21,-0.055542,0.012085
83,22,-0.0352783,-0.0163574
83,23,0.0129395,-0.0435791
83,24,0.0333252,-0.0307617
83,25,0.0109863,-0.0185547
83,26,-0.00390625,0.00280762
83,27,-0.010498,0.00671387
83,28,-0.00695801,0.00732422
83,29,-0.0168457,0.0100098
83,30,-0.0273438,0.0078125
83,31,-0.0159912,0.00769043
83,32,0.0408936,-0.00646973
83,33,0.020752,-0.00646973
83,34,0.0369873,0.0032959
83,35,0.0306396,0.0236816
83,36,0.0268555,0.0328369
83,37,0.0256348,0.052124
83,38,0.0180664,0.0808105
83,39,0.012207,0.0648193
83,40,-0.083374,0.0335693
83,41,-0.0849609,0.0473633
83,42,-0.0238037,0.0367432
83,43,0.00720215,0.0249023
83,44,0.0224609,0.0213623
83,45,0.0423584,0.00976562
83,46,0.0799561,-0.0216064
83,47,0.092041,-0.0311279
84,0,0.00610352,-0.0203857
84,1,0.0020752,-0.0167236
84,2,-0.0101318,-0.0187988
84,3,-0.0148926,-0.0166016
84,4,0.0144043,0.0168457
84,5,0.00756836,0.00170898
84,6,-0.0168457,-0.000732422
84,7,-0.0279541,0.0230713
84,8,-0.0378418,0.0390625
84,9,-0.0175781,-0.000366211
84,10,-0.00146484,-0.0310059
84,11,0.00720215,-0.0429688
84,12,0.00488281,-0.0358887
84,13,0.0114746,-0.0423584
84,14,0.00561523,-0.0239258
84,15,-0.0118408,0.00366211
84,16,-0.0419922,-0.0168457
84,17,-0.0424805,0.000976562
84,18,-0.0283203,0.0236816
84,19,-0.0184326,0.0161133
84,20,-0.0170898,0.020874
84,21,-0.0187988,0.0162354
84,22,-0.0187988,-0.0162354
84,23,-0.0301514,-0.0463867
84,24,-0.0477295,-0.0383301
84,25,-0.0296631,-0.0247803
84,26,0.0108643,-0.00512695
84,27,0.0239258,-0.000976562
84,28,0.0313721,-0.00378418
84,29,0.0465088,-0.000488281
84,30,0.0430908,-0.00170898
84,31,0.00891113,0.015625
84,32,-0.00292969,-0.0263672
84,33,0.00317383,-0.0045166
84,34,0.0250244,0.0113525
84,35,0.0362549,0.012207
84,36,0.036377,0.015625
84,37,0.0432129,0.0212402
84,38,0.0412598,0.0112305
84,39,0.010498,0.00500488
84,40,-0.0303955,0.022583
84,41,-0.0247803,0.0218506
84,42,-0.0327148,0.024292
84,43,-0.0238037,0.015625
